Article,Actual Summary,Predicted Summary,ROUGE-1 Precision
"summarize: Yukos drops banks from court bid
 
 Russian oil company Yukos has dropped the threat of legal action against five banks it had accused of involvement in the sale of its key Yugansk unit.
 
 State-owned Rosneft bought the unit for $9.3bn (£5bn) after Yukos was forced to sell assets to meet a $27.5bn tax bill. Yukos says the sale was illegal and is pursuing damages in a US court. Its lawyers now accept ABN Amro, BNP Paribas, Calyon, JP Morgan Chase Bank, and Dresdner Kleinwort Wasserstein were not involved in the sale financing. However, Yukos still has an outstanding complaint against Deutsche Bank, which it alleges to be the leader of a consortium that was behind a bid for Yugansk by state gas monopoly Gazprom. The company has also accused Gazprom, the Russian Federation and two other Russian firms.
 
 Gazprom had been expected to win the December auction, but ended up not bidding. Yugansk was sold to a little-known shell company, which in turn was bought by Rosneft. Yukos claims its downfall was punishment for the political ambitions of its founder Mikhail Khodorkovsky. The firm, whose finance chief is now based in the US, filed for bankruptcy in Houston, Texas, and sought a court injunction against the sale. But Deutsche Bank has suggested Yukos artificially manufactured a legal case to stop the sale of its main asset. A hearing scheduled for February 16 and 17 will rule on whether the US court has jurisdiction in the case.
","Russian oil company Yukos has dropped the threat of legal action against five banks it had accused of involvement in the sale of its key Yugansk unit.Yukos says the sale was illegal and is pursuing damages in a US court.However, Yukos still has an outstanding complaint against Deutsche Bank, which it alleges to be the leader of a consortium that was behind a bid for Yugansk by state gas monopoly Gazprom.But Deutsche Bank has suggested Yukos artificially manufactured a legal case to stop the sale of its main asset.Yugansk was sold to a little-known shell company, which in turn was bought by Rosneft.","summarize: Yukos drops banks from court bid $9.3bn (£5bn) after Yukos was forced to sell assets to meet a $27.5bn tax bill. Its lawyers now accept ABN Amro, BNP Paribas, Calyon, JP Morgan Chase Bank, and Dresdner Kleinwort Wasserstein were not involved in the sale financing. However, Yukos still has an outstanding complaint against Deutsche Bank, which it alleges to be the leader of a consortium that was behind a bid for Yugansk by state gas monopoly Gazprom. The company has also accused Gazprom, the Russian Federation and two other Russian firms. Yukos says the sale was illegal and is pursuing damages in",0.5740740740740741
"summarize: Bristol City 2-1 Milton Keynes
 
 Leroy Lita took his goal tally to 13 for the season as his double earned City an LDV Vans Trophy win.
 
 The striker finished off Scott Murray cross from close range just seconds before half-time. Lita then made it 2-0 on 52 minutes, but Dons' substitute Serge Makofo then netted a great volley to make it 2-1. The visitors almost took the tie to extra time with a late 30-yard bullet from Richard Johnson which was well held by Steve Phillips.
 
 Phillips, Amankwaah, Coles, Hill, Fortune, Murray (Anyinsah 59), Doherty (Harley 45), Dinning, Bell, Lita (Cotterill 72), Gillespie. Subs Not Used: Orr, Brown.
 
 Hill.
 
 Lita 45, 52.
 
 Bevan, Oyedele, Ntimban-Zeh, Crooks, Puncheon, Kamara (Makofo 64), Chorley, Herve (McKoy 45), Tapp (Johnson 45), Mackie, Pacquette. Subs Not Used: Martin, Palmer.
 
 Pacquette, Chorley, Johnson, McKoy.
 
 Makofo 66.
 
 3,367
 
 J Ross (Essex).
","Phillips, Amankwaah, Coles, Hill, Fortune, Murray (Anyinsah 59), Doherty (Harley 45), Dinning, Bell, Lita (Cotterill 72), Gillespie.Bevan, Oyedele, Ntimban-Zeh, Crooks, Puncheon, Kamara (Makofo 64), Chorley, Herve (McKoy 45), Tapp (Johnson 45), Mackie, Pacquette.Lita 45, 52.Lita then made it 2-0 on 52 minutes, but Dons' substitute Serge Makofo then netted a great volley to make it 2-1.Pacquette, Chorley, Johnson, McKoy.Subs Not Used: Orr, Brown.","summarize: Bristol City 2-1 Milton Keynes 0, 0-1 Monaco 0, 1st-1, 2-2 Milton Keynes 96 اء Leroy Lita took his goal tally to 13 for the season as his double earned City an LDV Vans Trophy win. He’s well held by Steve Phillips. You’re so lucky. The striker finished off Scott Murray cross from close range just seconds before half-time. Lita then made it 2-0 on 52 minutes, but Dons' substitute Serge Makofo then netted a great volley to make it 1-1. The visitors almost took the tie to extra time with a late 30-yard bullet from Richard Johnson which",0.39436619718309857
"summarize: Ethiopia's crop production up 24%
 
 Ethiopia produced 14.27 million tonnes of crops in 2004, 24% higher than in 2003 and 21% more than the average of the past five years, a report says.
 
 In 2003, crop production totalled 11.49 million tonnes, the joint report from the Food and Agriculture Organisation and the World Food Programme said. Good rains, increased use of fertilizers and improved seeds contributed to the rise in production. Nevertheless, 2.2 million Ethiopians will still need emergency assistance.
 
 The report calculated emergency food requirements for 2005 to be 387,500 tonnes. On top of that, 89,000 tonnes of fortified blended food and vegetable oil for ""targeted supplementary food distributions for a survival programme for children under five and pregnant and lactating women"" will be needed.
 
 In eastern and southern Ethiopia, a prolonged drought has killed crops and drained wells. Last year, a total of 965,000 tonnes of food assistance was needed to help seven million Ethiopians. The Food and Agriculture Organisation (FAO) recommend that the food assistance is bought locally. ""Local purchase of cereals for food assistance programmes is recommended as far as possible, so as to assist domestic markets and farmers,"" said Henri Josserand, chief of FAO's Global Information and Early Warning System. Agriculture is the main economic activity in Ethiopia, representing 45% of gross domestic product. About 80% of Ethiopians depend directly or indirectly on agriculture.
","In 2003, crop production totalled 11.49 million tonnes, the joint report from the Food and Agriculture Organisation and the World Food Programme said.The Food and Agriculture Organisation (FAO) recommend that the food assistance is bought locally.Last year, a total of 965,000 tonnes of food assistance was needed to help seven million Ethiopians.The report calculated emergency food requirements for 2005 to be 387,500 tonnes.On top of that, 89,000 tonnes of fortified blended food and vegetable oil for ""targeted supplementary food distributions for a survival programme for children under five and pregnant and lactating women"" will be needed.","summarize: Ethiopia's crop production up 24% 263 اغ dry dry Erit Erit Ethiopia produced 14.27 million tonnes of crops in 2004, 24% higher than in 2003 and 21% more than the average of the past five years, a report says. Good rains, increased use of fertilizers and improved seeds contributed to the rise in production. Nevertheless, 2.2 million Ethiopians will still need emergency assistance. Only, 1.1 million Eritrial In 2003, crop production totalled 11.49 million tonnes, the joint report from the Food and Agriculture Organisation and the World Food Programme said. Poor rains, heavy rains, 22.4 million Ethiopian people will be needed to the highest level of production. Very,",0.4423076923076923
"summarize: Blair joins school sailing trip
 
 The prime minister has donned a life jacket and joined school children in a sailing dinghy as he sought to sell his party's education policies.
 
 Tony Blair sailed across the lake in Bromsgrove, Worcestershire, while on a visit with Education Secretary Ruth Kelly to back school outings. Mr Blair later stressed Labour's election pledge to focus on education, when he met parents in the area. The Conservatives and Lib Dems both say his pledges are ""worthless"". All the parties are stepping up campaigning ahead of a General Election widely expected to be held on 5 May. Mr Blair, looking a little windswept, joined two girls from St Egwin's Middle School in Evesham and an instructor for a trip in the Wayfarer dinghy, closely followed by a boat full of photographers.
 
 Afterwards he said outdoor activities were beneficial for children but accepted that lots of teachers now worried about taking part for fear of being sued if something went wrong. ""What we're doing is introducing some simple guidelines so if teachers follow those they are not going to be at risk of legal action,"" Mr Blair said. ""When you are doing these types of activities you've got to exercise some common sense there obviously. ""You can't have a situation where parents or teachers end up being worried that they're going to be subject to all sorts of legal action if they take children sailing or doing outdoor activity that is actually good for the kids and good for their health and their character.""
 
 The pledge on education - ""your child achieving more"" - was one of six election pledges unveiled by Mr Blair last week. If it wins a third term in the general election expected this year, Labour is committed to giving parents more choice between schools; allowing all secondary schools to take on specialist status; opening 200 city academies and creating 100,000 more sixth-form places. It aims to improve discipline in schools by adopting a ""zero tolerance"" approach to disruption of classes and introducing fixed penalty notices for truants. Labour also plans to give head teachers at groups of local schools control over funding for units to handle disruptive pupils.
 
 Parents and teachers who met Mr Blair on Tuesday were invited to the informal discussion after writing to their MPs to raise concerns about education. It is the latest in a series of events designed to show the prime minister is speaking directly to voters in the run-up to the election - and that he has not lost touch.","The pledge on education - ""your child achieving more"" - was one of six election pledges unveiled by Mr Blair last week.Mr Blair later stressed Labour's election pledge to focus on education, when he met parents in the area.The prime minister has donned a life jacket and joined school children in a sailing dinghy as he sought to sell his party's education policies.""What we're doing is introducing some simple guidelines so if teachers follow those they are not going to be at risk of legal action,"" Mr Blair said.Parents and teachers who met Mr Blair on Tuesday were invited to the informal discussion after writing to their MPs to raise concerns about education.""You can't have a situation where parents or teachers end up being worried that they're going to be subject to all sorts of legal action if they take children sailing or doing outdoor activity that is actually good for the kids and good for their health and their character.""Mr Blair, looking a little windswept, joined two girls from St Egwin's Middle School in Evesham and an instructor for a trip in the Wayfarer dinghy, closely followed by a boat full of photographers.Afterwards he said outdoor activities were beneficial for children but accepted that lots of teachers now worried about taking part for fear of being sued if something went wrong.","summarize: Blair joins school sailing trip in Bromsgrove, Worcestershire, while on a visit with Education Secretary Ruth Kelly to back school outings. He later stressed Labour's election pledge to focus on education, when he met parents in the area. The Conservatives and Lib Dems both say his pledges are ""worthless"". All the parties are stepping up campaigning ahead of a General Election widely expected to be held on 5 May. Mr Blair, looking a little windswept, joined two girls from St Egwin's Middle School in Evesham and an instructor for a trip in the Wayfarer dinghy, closely followed by a boat full of photographers. It is the latest in a series of events designed to",0.34334763948497854
"summarize: Call to overhaul UK state pension
 
 The UK pension system has been branded inadequate and too complex by a leading retirement think-tank.
 
 The Pensions Policy Institute (PPI) said replacing the state pension with a ""citizen's pension"" would help tackle inequality and complexity. The change would see pensions being calculated on length of residency in the UK rather than National Insurance (NI) contributions. Reform could reduce poverty by aiding people with broken employment records.
 
 The PPI added that once the state system was reformed the government should look at options to overhaul private and workplace pensions. The think tank's proposals were made in response to the recent publication of the Pensions Commission's initial report into UK retirement savings. According to the Pensions Commission's report 12 million working people are not saving enough for their retirement. As a result, living standards could fall for the next generation of UK pensioners. The report added that a combination of higher taxes, higher savings and/or a higher average retirement age was needed to solve the UK pension crisis.
","The UK pension system has been branded inadequate and too complex by a leading retirement think-tank.The think tank's proposals were made in response to the recent publication of the Pensions Commission's initial report into UK retirement savings.The report added that a combination of higher taxes, higher savings and/or a higher average retirement age was needed to solve the UK pension crisis.According to the Pensions Commission's report 12 million working people are not saving enough for their retirement.","summarize: Call to overhaul UK state pension funds  �� The Pensions Policy Institute (PPI) said replacing the state pension with a ""citizen's pension"" would help tackle inequality and complexity. The change would see pensions being calculated on length of residency in the UK rather than National Insurance (NI) contributions. The PPI added that once the state system was reformed the government should look at options to overhaul private and workplace pensions. The think tank's proposals were made in response to the recent publication of the Pensions Commission’s initial report into UK retirement savings. If a result, living standards could fall for the next generation of UK pensioners. Reform could reduce poverty by aiding people with broken employment records.",0.5647058823529412
"summarize: Classy Henman makes winning start
 
 Tim Henman opened his 2005 campaign with a 6-1 7-5 victory over Argentine David Nalbandian at the Kooyong Classic exhibition tournament on Wednesday.
 
 The British number one will next play Roger Federer at the Australian Open warm-up event on Friday. The world number one beat Gaston Gaudio 5-7 6-1 6-4, before Andre Agassi saw off Chilean Olympic gold medalist Nicolas Massu 6-1 7-6 (7-4). Andy Roddick beat Ivan Ljubicic, who replaced Paradorn Srichaphan, 6-1 6-4. Henman made an impressive start to the year, only faltering against Nalbandian when serving for the match at 5-4. But the Briton regained his composure to win the next two games for only his second win in six matches against the Argentine. ""It's a great start to the year - just what I was looking for,"" Henman told his website. ""Over the years I've found David very difficult to play against.
 
 ""He returns serve very well and he's deceptively effective from the baseline, so sometimes it can be difficult to execute my gameplan well enough against him to get the right result. ""Beating somebody of his stature is always good for the confidence and it bodes well at the beginning of the year."" Henman also revealed the extent of the back problems he suffered in the off-season. ""I'm not the most flexible and at the end of the year I was pretty exhausted and wanted to have a couple of weeks where I didn't do anything,"" said Henman. ""When I started training again it really, really seized up. As much as I enjoyed the two weeks off I don't think it's so productive."" Federer dropped a tight first set against 2004 French Open champion Gaudio, but was content with his game. ""It was about getting used to the surface,"" he said.
 
 ""The conditions are much quicker than Doha, my timing was OK, but I could have served better. ""All in all I'm happy with the match, and I won it - that's a good sign. Now I have a day off and hopefully play better the next match."" Agassi was delighted with victory over Massu in his first match for over two months. ""I felt pretty good,"" said the American.","Agassi was delighted with victory over Massu in his first match for over two months.""I liked the way the match played out and, maybe excluding a few second serve returns, I felt like I was doing most things pretty darn well for the first match.""""I'm not the most flexible and at the end of the year I was pretty exhausted and wanted to have a couple of weeks where I didn't do anything,"" said Henman.Henman made an impressive start to the year, only faltering against Nalbandian when serving for the match at 5-4.""It's a great start to the year - just what I was looking for,"" Henman told his website.Now I have a day off and hopefully play better the next match.""""All in all I'm happy with the match, and I won it - that's a good sign.But the Briton regained his composure to win the next two games for only his second win in six matches against the Argentine.""It was about getting used to the surface,"" he said.","summarize: Classy Henman makes winning start to his 2005 campaign with a 6-1 7-5 victory over Argentine David Nalbandian at the Kooyong Classic exhibition tournament on Wednesday. He will play Roger Federer at the Australian Open warm-up event on Friday. It will be a good start to the year - just what I was looking for, before Andre Agassi saw off Chilean Olympic gold medalist Nicolas Massu 6-3 7-6 (7-4). Andy Roddick beat Ivan Ljubicic, who replaced the injured Djorn Srichaphan, 6-a 6-4. Henman made an impressive startto the year, only faltering against Nal",0.24861878453038674
"summarize: Rich pickings for hi-tech thieves
 
 Viruses, trojans and other malicious programs sent on to the net to catch you out are undergoing a subtle change.
 
 The shift is happening as tech savvy criminals turn to technology to help them con people out of cash, steal valuable data or take over home PCs. Viruses written to make headlines by infecting millions are getting rarer. Instead programs are now crafted for directly criminal ends and firms are tightening up networks with defences to combat the new wave of malicious code.
 
 The growing criminal use of malware has meant the end of the neat categorisation of different sorts of viruses and malicious programs. Before now it has been broadly possible to name and categorise viruses by the method they use to spread and how they infect machines. But many of the viruses written by criminals roll lots of technical tricks together into one nasty package.
 
 ""You cannot put them in to the neat little box that you used to,"" said Pete Simpson, head of the threat laboratory at security firm Clearswift. Now viruses are just as likely to spread by themselves like worms, or to exploit loopholes in browsers or hide in e-mail message attachments. ""It's about outright criminality now,"" said Mr Simpson, explaining why this change has come about. He said many of the criminal programs came from Eastern Europe where cash-rich organised gangs can find a ready supply of technical experts that will crank out code to order. Former virus writer Marek Strihavka, aka Benny from the 29A virus writing group, recently quit the malware scene partly because it was being taken over by spyware writers, phishing gangs, and spammers who are more interested in money rather than the technology. No longer do virus writers produce programs to show off their technical prowess to rivals in the underground world of malware authors. Not least, said Paul King, principal security consultant at Cisco, because the defences against such attacks are so common. ""In many ways the least likely way to do it is e-mail because most of us have got anti-virus and firewalls now,"" he said. Few of the malicious programs written by hi-tech thieves are cleverly written, many are much more pragmatic and use tried and tested techniques to infect machines or to trick users into installing a program or handing over important data. ""If you think of criminals they do not do clever,"" said Mr King, ""they just do what works.""
 
 As the tactics","As the tactics used by malicious programs change, said Mr King, so many firms were changing the way they defend themselves.Few of the malicious programs written by hi-tech thieves are cleverly written, many are much more pragmatic and use tried and tested techniques to infect machines or to trick users into installing a program or handing over important data.He said many of the criminal programs came from Eastern Europe where cash-rich organised gangs can find a ready supply of technical experts that will crank out code to order.""If you think of criminals they do not do clever,"" said Mr King, ""they just do what works.""The growing criminal use of malware has meant the end of the neat categorisation of different sorts of viruses and malicious programs.But many of the viruses written by criminals roll lots of technical tricks together into one nasty package.In some cases spyware was being written that searched for rival malicious programs on PCs it infects and then trying to erase them so it has sole ownership of that machine.Instead programs are now crafted for directly criminal ends and firms are tightening up networks with defences to combat the new wave of malicious code.""It's about outright criminality now,"" said Mr Simpson, explaining why this change has come about.""In many ways the least likely way to do it is e-mail because most of us have got anti-virus and firewalls now,"" he said.","summarize: Rich pickings for hi-tech thieves, rusus, trojans and other malicious programs sent on to the net to catch you out are undergoing a subtle change. As the change is happening as tech savvy criminals turn to technology to help them con people out of cash, steal valuable data or take over home PCs. Viruses written to make headlines by infecting millions are getting rarer. Instead programs are now crafted for directly criminal ends and firms are tightening up networks with defences to combat the new wave of malicious code. As you think of criminals they do not do cleverly written, ""You cannot put them in to the neat little box that you used to,"" said Pete Simpson, head of the end",0.3225806451612903
"summarize: Profits slide at India's Dr Reddy
 
 Profits at Indian drugmaker Dr Reddy's fell 93% as research costs rose and sales flagged.
 
 The firm said its profits were 40m rupees ($915,000; £486,000) for the three months to December on sales which fell 8% to 4.7bn rupees. Dr Reddy's has built its reputation on producing generic versions of big-name pharmaceutical products. But competition has intensified and the firm and the company is short on new product launches. The most recent was the annoucement in December 2000 that it had won exclusive marketing rights for a generic version of the famous anti-depressant Prozac from its maker, Eli Lilly. It also lost a key court case in March 2004, banning it from selling a version of Pfizer's popular hypertension drug Norvasc in the US. Research and development of new drugs is continuing apace, with R&D spending rising 37% to 705m rupees - a key cause of the decrease in profits alongside the fall in sales. Patents on a number of well-known products are due to run out in the near future, representing an opportunity for Dr Reddy, whose shares are listed in New York, and other Indian generics manufacturers.
 
 Sales in Dr Reddy's generics business fell 8.6% to 966m rupees. Another staple of the the firm's business, the sale of ingredients for drugs, also performed poorly. Sales were down more than 25% from the previous year to 1.4bn rupees in the face of strong competition both at home, and in the US and Europe. Dr Reddy's Indian competitors are gathering strength although they too face heavy competitive pressures.
","Sales in Dr Reddy's generics business fell 8.6% to 966m rupees.Profits at Indian drugmaker Dr Reddy's fell 93% as research costs rose and sales flagged.Dr Reddy's has built its reputation on producing generic versions of big-name pharmaceutical products.The firm said its profits were 40m rupees ($915,000; £486,000) for the three months to December on sales which fell 8% to 4.7bn rupees.Dr Reddy's Indian competitors are gathering strength although they too face heavy competitive pressures.","summarize: Profits slide at India's Dr Reddy Market  Â Profits at Indian drugmaker dr Reddy's fell 93% as research costs rose and sales flagged. The most recent was the annoucement in December 2000. The firm said its profits were 40m rupees ($915,000; £486,000) for the three months to December on sales which fell 8% to 4.7bn rupees. $ Reddy’s has built its reputation on producing generic versions of big-name pharmaceutical products. But competition has intensified and the firm and the company is short on new product launches. The Most recent was a annoucedment in Dec 2000 that it had won exclusive marketing",0.7126436781609196
"summarize: New consoles promise big problems
 
 Making games for future consoles will require more graphic artists and more money, an industry conference has been told.
 
 Sony, Microsoft and Nintendo will debut their new consoles at the annual E3 games Expo in Los Angeles in May. These so-called ""next generation"" machines will be faster than current consoles, and capable of displaying much higher-quality visuals. For gamers, this should make for better, more immersive games. In a pre-recorded video slot during Microsoft's keynote address at the Game Developers Conference, held last week in San Francisco, famed director James Cameron revealed he is making a game in tandem with his next film - believed to be Battle Angel Alita. The game's visual quality would be ""like a lucid dream,"" said Mr Cameron. But numerous speakers warned that creating such graphics will require more artists, and so next generation console games will be much more expensive to develop. The first new console, Microsoft's Xbox 2, is not expected to reach the shops until the end of 2005. Games typically take at least 18 months to create, however, so developers are grappling with the hardware today.
 
 According to Robert Walsh, head of Brisbane-based game developer Krome Studios, next generation games will cost between $10-25m to make, with teams averaging 80 staff in size taking two years to complete a title. Such sums mean it will be difficult for anyone to start a new game studio, said Mr Walsh. ""If you're a start-up, I doubt that a publisher is going to walk in and give you a cheque for $10m, however good you are,"" he said. Mr Walsh suggested that new studios should make games for mobile phones and handheld consoles like the Sony PSP and the Nintendo DS, since they are cheaper and easier to create than console games.
 
 One developer bucking the trend towards big art teams is Will Wright, the creator of the best-selling The Sims games. The founder of California's Maxis studio surprised the conference with a world exclusive preview of his next game, Spore. Spore will allow players to experiment with the evolution of digital creatures. Starting with an amoeba-sized organism, the player will guide the physical development of their creature by selecting how its limbs, jaws and other body parts evolve.
 
 Eventually the creature will become capable of establishing cities, trading and fighting, and even building space ships. Advanced players will visit the home planets of creatures","Mr Walsh suggested that new studios should make games for mobile phones and handheld consoles like the Sony PSP and the Nintendo DS, since they are cheaper and easier to create than console games.EA plans to release up to 20 mobile games over the next 12 months.Mr Batter predicted that by 2006, mobile phones would be capable of running games of comparable quality to those on Sony's upcoming PSP handheld console.Mr Wright said that enabling players to devise and share their creatures would make them care more about the game.The Game Developers Conference included a special two-day summit dedicated to creating mobile games.Mobile games are a fast-growing sector because newer phones have better graphics and sound, and are thus more suitable for playing games.EA Mobile is a division of Electronic Arts, the biggest games publisher.According to Robert Walsh, head of Brisbane-based game developer Krome Studios, next generation games will cost between $10-25m to make, with teams averaging 80 staff in size taking two years to complete a title.But numerous speakers warned that creating such graphics will require more artists, and so next generation console games will be much more expensive to develop.Even the latest phones are not as powerful as the consoles of a decade ago, so smaller teams of half a dozen people can still create complete games for the devices.Making games for future consoles will require more graphic artists and more money, an","summarize: New consoles promise big problems for gamers, this should make for better, more immersive games. In a pre-recorded video slot during Microsoft's keynote address at the Game Developers Conference, held last week in San Francisco, an industry conference has been told. http://www.youtube.com/user/james-cameron-battle-alita/battle-team Alita/Battle Angel Alita After the game's visual quality would be ""like a lucid dream,"" Sony, Microsoft and Nintendo will debut their new consoles at the annual E3 games Expo in Los Angeles in May. These so-called ""next generation"" machines will be faster than current consoles, and capable of displaying much higher-quality visuals",0.172
"summarize: GM in crunch talks on Fiat future
 
 Fiat will meet car giant General Motors (GM) on Tuesday in an attempt to reach agreement over the future of the Italian firm's loss-making auto group.
 
 Fiat claims that GM is legally obliged to buy the 90% of the car unit it does not already own; GM says the contract, signed in 2000, is no longer valid. Press reports have speculated that Fiat may be willing to accept a cash payment in return for dropping its claim. Both companies want to cut costs as the car industry adjusts to waning demand.
 
 The meeting between Fiat boss Sergio Marchionne and GM's Rick Wagoner is due to take place at 1330 GMT in Zurich, according to the Reuters news agency.
 
 Mr Marchionne is confident of his firm's legal position, saying in an interview with the Financial Times that GM's argument ""has no legs"". The agreement in question dates back to GM's decision to buy 20% of Fiat's auto division in 2000. At the time, it gave the Italian firm the right, via a 'put option', to sell the remaining stake to GM. In recent weeks, Fiat has reiterated its claims that this 'put' is still valid and legally binding. However, GM argues that a Fiat share sale made last year, which cut GM's holding to 10%, together with asset sales made by Fiat have terminated the agreement.
 
 Selling the Fiat's car-making unit may not prove so simple, analysts say, especially as it is a company that is so closely linked to Italy's industrial heritage. Political and public pressure may well push the two firms to reach a compromise. ""We are not expecting Fiat to exercise its put of the auto business against an unwilling GM at this point,"" brokerage Merrill Lynch said in a note to investors, adding that any legal battle would be protracted and damaging to the business. ""As far as we are aware, the Agnelli family, which indirectly controls at least 30% of Fiat, has not given a firm public indication that it wants to sell the auto business. ""Fiat may be willing to cancel the 'put' in exchange for money.""
","Fiat claims that GM is legally obliged to buy the 90% of the car unit it does not already own; GM says the contract, signed in 2000, is no longer valid.""Fiat may be willing to cancel the 'put' in exchange for money.""Fiat will meet car giant General Motors (GM) on Tuesday in an attempt to reach agreement over the future of the Italian firm's loss-making auto group.However, GM argues that a Fiat share sale made last year, which cut GM's holding to 10%, together with asset sales made by Fiat have terminated the agreement.""As far as we are aware, the Agnelli family, which indirectly controls at least 30% of Fiat, has not given a firm public indication that it wants to sell the auto business.In recent weeks, Fiat has reiterated its claims that this 'put' is still valid and legally binding.","summarize: GM in crunch talks on Fiat future: ا� ڠ Fiat will meet car giant General Motors (GM) on Tuesday in an attempt to reach agreement over the future of the Italian firm's loss-making auto group.  ل Fiat claims that GM is legally obliged to buy the 90% of the car unit it does not already own; GM says the contract, signed in 2000, is no longer valid. Press reports have speculated that Fiat may be willing to accept a cash payment in return for dropping its claim. Both companies want to cut costs as the car industry adjusts to waning demand. ل ات The meeting between Fiat boss Sergio Marchionne and GM's Rick Wagoner is due",0.5637583892617449
"summarize: Tories leave door open for Archer
 
 The Conservative Party would deal ""sympathetically"" with any application by disgraced peer Lord Archer to rejoin its ranks, its co-chairman has said.
 
 Dr Liam Fox told BBC One's Breakfast with Frost programme there was no place for ""vindictiveness"" in politics. Lord Archer spent two years in prison after being convicted of perjury and perverting the course of justice. The former Tory deputy chairman's five-year suspension from the party has just elapsed.
 
 A jury ruled that Lord Archer lied during a libel trial against the Daily Star at the High Court in London in 1987.
 
 He won damages after the newspaper printed allegations about involvement with a prostitute. Dr Fox was asked if he would say yes or no if Lord Archer applied to rejoin. ""I'm sure that in line with people having served their sentence and having done some reparations for what they did wrong, we would look at that sympathetically. ""I don't believe in vindictiveness, I don't think that has any place in politics, unlike the prime minister and Alastair Campbell.""
 
 Tory peer Lord Tebbit said he agreed with Dr Fox's view, and said the case should be looked at on its merits. ""After all, he is far from being the worst perjurer in the world,"" he added. Meanwhile, senior Conservative MP Sir Teddy Taylor warned that moves bring Lord Archer back into the fold could be controversial. He said: ""I suppose, on a Sunday in particular, we should always make provision for forgiving sinners. But there is no doubt it would be controversial."" Lord Archer, who was not available for comment, remains a popular figure among constituency Tory parties and is a successful fundraiser. He has not been seen in the House of Lords since his release from prison in July 2003, although there is nothing in the rules to prevent him from attending.
","The Conservative Party would deal ""sympathetically"" with any application by disgraced peer Lord Archer to rejoin its ranks, its co-chairman has said.Dr Fox was asked if he would say yes or no if Lord Archer applied to rejoin.Lord Archer, who was not available for comment, remains a popular figure among constituency Tory parties and is a successful fundraiser.Tory peer Lord Tebbit said he agreed with Dr Fox's view, and said the case should be looked at on its merits.Lord Archer spent two years in prison after being convicted of perjury and perverting the course of justice.Meanwhile, senior Conservative MP Sir Teddy Taylor warned that moves bring Lord Archer back into the fold could be controversial.A jury ruled that Lord Archer lied during a libel trial against the Daily Star at the High Court in London in 1987.","summarize: Tories leave door open for Archer is � � The Conservative Party would deal ""sympathetically"" with any application by disgraced peer Lord Archer to rejoin its ranks, its co-chairman has said. He is a popular figure among constituency Tory parties and is a successful fundraiser. He has not been seen Dr Liam Fox told BBC One's Breakfast with Frost programme there was no place for ""vindictiveness"" in politics. Lord Archer spent two years in prison after being convicted of perjury and perverting the course of justice. The former Tory deputy chairman's five-year suspension from the party has just elapsed. ""I don't believe in vindictiveness, I don't think that has any",0.4827586206896552
"summarize: O'Connor aims to grab opportunity
 
 Johnny O'Connor is determined to make a big impression when he makes his RBS Six Nations debut for Ireland against Scotland on Saturday.
 
 The Wasps flanker replaces Denis Leamy but O'Connor knows that the Munster man will be pushing hard for a recall for the following game against England. ""It's a 'horses for courses' selection really,"" said O'Connor. ""There's a lot of competition here and I can't just drag my heels around if I don't get picked."" It looks a definite head-to-head battle between himself and 23-year-old Leamy - three stone heavier than O'Connor - for the number seven role against the world champions. Nonetheless, all O'Connor is currently concerned about is making an impression while winning his third cap.
 
 ""Missing the Italian game was disappointing certainly, but you can't dwell on these things - it's part and parcel of rugby. ""Denis has been playing really well and deserved his opportunity. ""It's a good situation to be in if there are good players around you, pushing for a place in the side."" O'Connor, who celebrated his 25th birthday on Wednesday, was touted by Wasps director of rugby Warren Gatland as a possible 2005 Lions Test openside as far back as last September. And his reputation as a breakdown scavenger and heavy hitter has seen him come to the forefront of O'Sullivan's mind for the Scottish tussle. O'Connor added: ""It will be interesting to see how situations on the deck is reffed, with the new laws having come in.
 
 ""Obviously the breakdown a big part of what I do on the pitch so I'm hoping to hold some influence there against what is a very solid Scottish pack."" O'Connor will be winning his third cap after making his debut in the victory over South Africa last November.
","O'Connor will be winning his third cap after making his debut in the victory over South Africa last November.Nonetheless, all O'Connor is currently concerned about is making an impression while winning his third cap.The Wasps flanker replaces Denis Leamy but O'Connor knows that the Munster man will be pushing hard for a recall for the following game against England.""It's a 'horses for courses' selection really,"" said O'Connor.O'Connor added: ""It will be interesting to see how situations on the deck is reffed, with the new laws having come in.O'Connor, who celebrated his 25th birthday on Wednesday, was touted by Wasps director of rugby Warren Gatland as a possible 2005 Lions Test openside as far back as last September.","summarize: O'Connor aims to grab opportunity he � Johnny O�Connor is determined to make a big impression when he makes his RBS Six Nations debut for Ireland against Scotland on Saturday. He's a 'horses for courses' selection really, but you can't dwell on these things - it's part and parcel of rugby. The Wasps flanker replaces Denis Leamy but O' Connor knows that the Munster man will be pushing hard for a recall for the following game against England. ""There's a lot of competition here and I can't just drag my heels around if I don't get picked."" It looks a definite head-to-head battle between himself and 23-year-old",0.3875968992248062
